Date,City,State,Country,Type,Seconds,Duration,Description,Date added,Lat,Lon
7/11/2002 00:01,cold lake (canada),ab,ca,light,360,06 min,bright light silently travelling from north to east various altitude.,7/26/2002,54.465,-110.18305600000001
7/11/2002 21:30,toronto (canada),on,ca,changing,600,10 minutes,This is not the first time I have seen weird objects in the sky over Toronto&#44 but this one was the best yet....,7/26/2002,43.666667,-79.416667
7/11/2004 00:15,lake cowichan (canada),bc,ca,light,1200,aprx. 20.mins.,three friends noticed very very bright lights in the sky&#44 then they flew over us,7/25/2004,48.816667,-124.03333300000001
7/11/2005 12:00,niagara falls (canada),on,ca,teardrop,600,10 minutes,a balck aircraft floated high in the sky was weaving in and out  and was travelling very fast,7/13/2005,43.1,-79.05
7/11/2006 21:45,grande prairie (canada),ab,ca,fireball,900,15mins,When i first seen it&#44 it was a red firey ball with a long tail at the end .After it hit the clouds it came out the other side seeming t,10/30/2006,55.166667,-118.8
7/11/2009 17:00,edmonton (canada),ab,ca,diamond,12,10-12 seconds,Black shaped object seen over blue skys of Alberta.,12/12/2009,53.55,-113.5
7/11/2009 21:30,dartmouth (canada),ns,ca,triangle,240,2-4 minutes,Triangle ufo with 3 lights.,8/5/2009,44.666667,-63.566667
7/11/2010 23:38,winnipeg (canada),mb,ca,rectangle,3600,1 hour +,Two square shaped objects with flashing lights in each corner flying incredibly fast and changing direction at unbelievable angles.,7/19/2010,49.883333,-97.166667
7/11/2012 22:00,grimsby (canada),on,ca,fireball,300,3-5 minutes,Two fireballs seen near Toronto slow and then rise straight up and dissappear.,8/5/2012,43.2,-79.55
7/11/2012 22:30,cornwall (canada),on,ca,sphere,2700,45 minutes,3 Orange Spheres,8/5/2012,46.24,-63.21
7/11/2013 10:00,campbell river (canada),bc,ca,oval,30,30 seconds,Oval or almond shaped &#44 white craft &#44  low flying &#44 moderate speed.,7/14/2013,50.016667,-125.25
7/11/2013 23:00,st. catherines (canada),on,ca,cigar,60,60 seconds,3 UFO&#39s spotted in the St.Catherines skies,7/14/2013,43.166667,-79.233333
7/1/1960 19:00,windsor (canada),on,ca,other,900,12-15 minutes,Humming object with domed upper portion&#44 flat bottom&#44 numerous lights of multiple colors&#44 3 witnesses,8/11/2004,45.583333,-72.0
7/1/1960 22:00,midland (canada),on,ca,disk,1020,17 minutes,4 disc shapped crafts over Gerogen Bay ont.,11/19/2012,44.75,-79.9
7/1/1972 18:00,les escoumins (canada),qc,ca,fireball,120,a few minutes,huge orange circular fireball in Quebec,5/15/2006,48.35,-69.416667
7/1/1973 22:00,saint john (canada),nb,ca,circle,120,1-2mins,Bright white flash in NB Canada,2/14/2006,45.266667,-66.06666700000001
7/1/1975 16:00,toronto (canada),on,ca,other,7200,1 or 2 hours?,Sphere with Lion&#39s Head Hatch lands - I&#39m swtiched off and lose time.,2/18/2001,43.666667,-79.416667
7/1/1977 02:00,kitchener (canada),on,ca,sphere,120,2 minutes,A small circular craft with rotating lights around its center,12/12/2011,43.45,-80.5
7/1/1980 22:30,gravenhurst (canada),on,ca,circle,60,1 minute,Round fire ball just over the top of the treeline.,1/16/2014,44.916667,-79.366667
7/1/1982 21:00,oxdrift (canada),on,ca,disk,900,15 minutes,I saw something in the sky one night when I was a child and I do not know what it could have been.,9/17/2003,49.816667,-92.983333
7/1/1984 03:00,thompson (canada),mb,ca,unknown,10,10 seconds,three objects travelling in a low flight pattern in a northerly direction,4/2/1999,55.75,-97.866667
7/1/1987 20:30,niagara falls (canada),on,ca,other,21600,2 evenings,The summer of 1987 was the time the stars themselves came out to dance&#33,11/26/2003,43.1,-79.05
7/1/1988 12:00,winnipeg (canada),mb,ca,sphere,30,30sec,2 spere&#39s tumbeling across the sky on a partly cloudy day,12/16/2005,49.883333,-97.166667
7/1/1990 14:00,victoria (canada),bc,ca,oval,15,15 seconds,Uh&#44 date is very approximate.  It happened within a year of the summer of 1990.  Event occurred mid-afternoon on a bright&#44 clear summer,10/15/2002,46.216667,-63.483332999999995
7/1/1996 22:00,parry sound (north of) (canada),on,ca,circle,5,5 secs,I saw 2 object&#44 the exact same appearance/size as a star circle each other.,12/2/2000,45.333333,-80.033333
7/1/1997 10:30,langley (canada),bc,ca,fireball,900,5-15mins,The object appeared to be a extemly radiant sphere yellow in color.  It hovered then dissapeared suddenly.,12/2/2000,49.1,-122.65
7/1/1998 01:35,st. catharines (canada),on,ca,formation,17,17 seconds,Four round lights traveling in a diamond formation traveling at a very high rate of speed. All four lights appeared attached to a small,12/2/2000,43.166667,-79.233333
7/1/1999 14:00,montreal (canada),pq,ca,sphere,1,1second,two black spheres high above.,4/8/2002,45.5,-73.583333
7/1/1999 18:00,burnaby (canada),bc,ca,sphere,60,1 min,I WENT OUT ON MY SUPPER BREAK TO RELAX BY THE RIVER ACROSS THE STREET FROM MY OFFICE BUILDING WITH BINOCULARS IN HAND TO DO SOME BIRD W,12/2/2000,49.25,-122.95
7/1/1999 20:00,toronto (canada),on,ca,egg,240,4 minutes,Eliptical orange object getting bigger and smaller,8/5/2001,43.666667,-79.416667
7/1/2000 04:30,ottawa (canada),on,ca,,300,5 min,Case.Visit. We live in a highrise in Ottawa.28 of june walking outside approximately 11 clock pm we saw a large light in the sky roughl,12/2/2000,45.416667,-75.7
7/1/2001 21:20,victoria (canada),bc,ca,cylinder,1200,approx: 20 minutes,HBCCUFO CANADIAN REPORT:  Tube shaped Object,7/23/2003,46.216667,-63.483332999999995
7/1/2002 01:30,huntsville (canada),on,ca,oval,3,2-3 sec,I thought it was a shooting star.,7/26/2002,45.333333,-79.216667
7/1/2004 22:20,pickering (canada),on,ca,unknown,1200,20 min,Directly overhead many star like items some very bright some faint in brightness.They were moving iraticly east to west&#44 then back,7/8/2004,43.866667,-79.033333
7/1/2005 02:00,portage la prairie (canada),mb,ca,light,1800,~20-30 minutes,Face to face with the unknown.,5/2/2014,49.966667,-98.3
7/1/2005 17:00,manotick (canada),on,ca,unknown,10,8-10 seconds,Two shiny lights/objects dancing on the edge of&#44 or in&#44 a thunderstorm.,7/5/2005,45.24,-75.68
7/1/2006 23:30,kincardine (canada),on,ca,circle,600,10 minutes,it was a small reg/orange/yellow/white ball simply floating on the horizon. after about 10 minutes it vanished and is no where to be se,10/30/2006,44.166667,-81.633333
7/1/2008 00:25,guelph (canada),on,ca,chevron,2400,40 minutes,two craft dropping from the sky maybe chasing a meteor? and then rejoining as one and disappearing,7/5/2008,43.55,-80.25
7/1/2008 22:00,truro (canada),ns,ca,light,9900,1/2 hr to 45 mins,Glowing object in the sky over fireworks display.,8/12/2008,45.366667,-63.3
7/1/2009 07:00,oakville (canada),on,ca,fireball,2,2 seconds,Fast bright object flies through semi-bright skies,8/24/2010,43.433333,-79.666667
7/1/2010 21:40,hastings (canada),on,ca,fireball,300,5 min,Fireball observed July 1st Canada Day evening just before fireworks&#44 crossing sky slightly upwards&#44 south south east then disappearing.,7/10/2010,44.3,-77.95
7/1/2010 22:30,sudbury (canada),on,ca,circle,900,15 minutes,Sudbury Ontario 2 orange orbs appear for 15 minutes on Canada Day.,7/19/2010,46.5,-80.966667
7/1/2010 22:37,newmarket (canada),on,ca,fireball,120,2 minutes,This low flying object emitted no sound but lots of orangey&#44 fire ball like light.,7/6/2010,44.05,-79.45
7/1/2011 00:00,mount forest (canada),on,ca,fireball,600,10 minutes,Round glowing fire like ball in Ontario.,2/21/2014,43.966667,-80.733333
7/1/2011 22:30,st. catharines (canada),on,ca,sphere,1200,20 minutes,Orange orbs over lake ontario canada,7/17/2011,43.166667,-79.233333
7/1/2011 23:45,niagara falls (canada),on,ca,flash,1,1 sec,((HOAX??))We both saw a round object&#44 flying from south to north. ((NUFORC Note:  Date is flawed.  Possible hoax?  PD)),8/7/2011,43.1,-79.05
7/1/2012 11:00,st. catharines (canada),on,ca,fireball,30,30 seconds,Strange lights seen over st. catharines ontario,7/4/2012,43.166667,-79.233333
7/1/2012 21:45,peterborough (canada),on,ca,light,600,10 minutes,Strange orange lights in Peterborough&#44 Ontario,8/5/2012,44.3,-78.333333
7/1/2012 23:00,bath (canada),on,ca,other,1200,20 minutes,Orange Lights in the sky,7/4/2012,44.183333,-76.766667
7/1/2012 23:00,niagara falls (canada),on,ca,cigar,40,30-40 seconds,Aircraft with pinkish pulsating light travelling in straight line.,7/4/2012,43.1,-79.05
7/1/2012 23:30,windsor (canada),on,ca,fireball,60,1 minute,Orange/red flickering object over Windsor&#44 Ontario,8/5/2012,45.583333,-72.0
7/1/2012 23:45,thunder bay (canada),on,ca,circle,600,10 minutes,Bright fireball in the sky,8/19/2012,48.4,-89.233333
7/1/2013 16:00,winnipeg (canada),mb,ca,other,60,1:00,From 16:00 to about 17:00&#44 We seen a black object in the sky.  The object appeared to have one half orb with the bottom part of the cir,11/11/2013,49.883333,-97.166667
7/1/2013 22:30,fredericton (canada),,ca,light,120,2 minutes,Canada day.,7/14/2013,45.95,-66.633333
7/12/2002 14:45,barrie (canada),on,ca,circle,300,5 minutes,Circular white/silver object appeared in flash of light&#44 hid still in cloud&#44 then in  flash of light disappeared.,7/26/2002,44.383333,-79.7
7/12/2003 18:00,toronto (canada),on,ca,oval,1800,roughly 30 minutes,Object over Lake Ontario - Toronto area     ((NUFORC Note:  Turns out to be blimp.  PD)),7/16/2003,43.666667,-79.416667
7/12/2004 02:00,dryden (canada),on,ca,light,360,5-6 minuits,V shaped craft spotted in day&#44 followed by 3 consecutive nights of low altitude bright lights tracking across the sky.,7/25/2004,49.783333,-92.833333
7/12/2004 23:30,oakville (canada),on,ca,light,7200,1/2 hour+,Bright flashing light north of Dundas St. in Oakville - Anyone notice this?,7/25/2004,43.433333,-79.666667
7/12/2008 23:35,calgary (canada),ab,ca,unknown,10,5 to 10 seconds,Intensely bright white stationary light in the night sky.,8/12/2008,51.083333,-114.08333300000001
7/12/2009 23:43,barrie (canada),on,ca,cigar,120,2 minutes,my brother in law and I were outside on the back deck talking and I saw what I thought was a falling star. It was a light orange colour,8/5/2009,44.383333,-79.7
7/12/2012 17:50,elmira (canada),on,ca,cigar,240,4 minutes,Orange cigar shaped object hovering in farmers field&#44 no noise and then takes off.,8/5/2012,46.433333,-62.066667
7/12/2013 17:00,kitchener (canada),on,ca,circle,4,3-4 seconds,5:00 pm Kitchener at Lancaster and Bridgeport area craft seen darting across sky at high speed.,7/14/2013,43.45,-80.5
7/12/2013 21:40,ajax (canada),on,ca,teardrop,5,3-5 seconds,Bright orange lights falling towards the ground.,7/14/2013,43.85,-79.016667
7/12/2013 21:40,toronto (canada),on,ca,cylinder,5,5 second,A bright green light in the shape of a cylinder&#44 was heading down to earth&#44 it slowed down and then sprang upward into the sky and disa,7/14/2013,43.666667,-79.416667
7/12/2013 21:45,st. catharines (canada),on,ca,cylinder,40,40 seconds,This bright pink object was like an old 3 stage colapsable telescope silently floating&#44 translucent and up and down with bigger section,7/22/2013,43.166667,-79.233333
7/12/2013 21:50,milton (canada),on,ca,sphere,3,3 seconds,A greenish whitish sphere crossed low on the horizon just as a plane was flying over it.,7/14/2013,46.3,-63.216667
7/12/2013 22:07,vancouver (canada),bc,ca,light,120,minute,Amber/red right.,7/14/2013,49.25,-123.13333300000001
7/13/2001 23:47,trenton (canada),ns,ca,other,900,15 min,It looked like two airplanes on top of one another,8/5/2001,44.1,-77.583333
7/13/2002 01:30,vancouver (canada),bc,ca,fireball,130,2:10,8-15 fireballs seen moving at different speeds&#44 mostly landing (probably) in water&#44 one exploded,7/26/2002,49.25,-123.13333300000001
7/13/2003 03:00,tofino (canada),bc,ca,light,120,2 mins,Light seen speeding back and forth,7/16/2003,49.133333,-125.9
7/13/2003 11:45,hensall (north of) (canada),on,ca,cigar,5,5 seconds,Cigar-shaped object seen north of Hensall Ontario&#44 crossing the road (at a distance) while driving on Hwy 4,7/16/2003,43.433333,-81.5
7/13/2003 16:00,waterloo (canada),on,ca,changing,2400,40 minutes,3 spheres&#44 changing colours and shape&#44 moving among the clouds,7/16/2003,45.35,-72.516667
7/13/2004 03:00,victoria (canada),bc,ca,formation,100,100+-sec.,looking southwest at aprx. 80 degrees incl. &#44 sattelite trac &#44 however this one stopped for aprx. 5 seconds then turned bright blue &#44 f,9/29/2004,46.216667,-63.483332999999995
7/13/2004 23:40,vancouver (canada),bc,ca,other,120,2 min,A star-like object moved from the middle of the sky to very end of southeast in 2 minutes,7/25/2004,49.25,-123.13333300000001
7/13/2005 23:37,toronto (canada),on,ca,disk,120,2 minutes,An glowing orange object appeared right in front of me right before my very eyes&#33&#33&#33,7/15/2005,43.666667,-79.416667
7/13/2007 00:45,maple ridge (canada),bc,ca,formation,6,5-6 sec,I saw 3 bright white orbs traveling very quickly and silently across the sky.,8/14/2007,49.25,-122.5
7/13/2011 20:10,montreal (canada),qc,ca,changing,300,5 minutes,Two morphing golden shapes flying over Montreal in the evening on July 13th&#44 2011.,7/17/2011,45.5,-73.583333
7/13/2012 22:40,truro (canada),ns,ca,fireball,300,3-5 minutes,I saw a light in the sky that seemed close to the ground&#44 to move fast and travel on a curved path and was silent..,8/5/2012,45.366667,-63.3
7/13/2012 22:54,winnipeg (canada),mb,ca,oval,240,# 1/2-4 minutes,Orange UFO flying low through south Winnipeg,8/5/2012,49.883333,-97.166667
7/13/2013 22:30,ottawa (canada),on,ca,formation,600,10 minutes,20 Gold lights. Formation over Ottawa.,7/14/2013,45.416667,-75.7
7/13/2013 22:30,toronto (canada),on,ca,light,600,10 minutes,Cluster of orange lights&#44 flying close together head north dispersing&#44 about 7-10 lights.,7/14/2013,43.666667,-79.416667
7/14/1983 00:30,nelson house (canada),mb,ca,unknown,10800,half an hour,What I saw was the darkest&#44 crystal eyes I have ever seen&#33,7/16/2003,55.8,-98.85
7/14/1999 04:30,otter lake (canada),pq,ca,disk,300,5:00,While I with girlfriend and her two children&#44 a boy and girl aged 6 and 7 years&#44 were camping at an abondoned old lumbercamp about a fo,2/11/2003,45.3,-79.93333299999999
7/14/2001 23:30,mississauga (toronto) (canada),on,ca,chevron,10,10 sec,5 Chevron shaped objects flying in V pattern,8/5/2001,43.15,-79.5
7/14/2002 03:30,st. catharines (canada),on,ca,light,120,2 minutes,bright light cruses through canada,7/26/2002,43.166667,-79.233333
7/14/2002 23:30,windsor (canada),on,ca,circle,300,5 min,light off and on different speeds,7/26/2002,45.583333,-72.0
7/14/2003 02:00,saint john (canada),nb,ca,disk,120,2 minutes,2 feet long disked shape saucer &#44 multiple sightings  500 Lights On Object0: Yes,6/12/2007,45.266667,-66.06666700000001
7/14/2004 00:00,toronto (canada),on,ca,light,10,10 secs,Three not particularly exciting events recounted just for the record:,9/9/2004,43.666667,-79.416667
7/14/2004 03:40,burlington (canada),on,ca,changing,4800,1hour20min,It appeared out of nowhere and glowed like an ember only to turn into a hazey cigar and zig zag then back to a star shape.,7/25/2004,43.316667,-79.8
7/14/2004 20:00,ajax (canada),on,ca,other,1.5,1.5seconds,thick beam of greenish light that did not taper lasted about 1.5 to 3 seconds,12/16/2005,43.85,-79.016667
7/14/2004 23:00,richmond (canada),bc,ca,light,120,2 mins,ufo sighting,7/25/2004,45.666667,-72.15
7/14/2005 15:00,nanaimo (canada),bc,ca,circle,900,15 mins,super bright light pulsing and seeming to grow vanishes when i go to get a better look then comes back. the light was very bright,7/15/2005,49.15,-123.91666699999999
7/14/2005 23:45,scarborough (canada),on,ca,chevron,20,15 or 20 seconds,Chevron shaped craft (one or more) Scarborough Ontario Canada July 14&#44 2005 23:45pm East to West almost parallel to Lake Ontario,7/15/2005,43.75,-79.2
7/14/2006 17:00,brampton (canada),on,ca,oval,15,15 seconds,It flew slowly then suddenly very fast and dissapeared.  ((NUFORC Note:  Probable hoax.  Paucity of information provided.  PD)),10/30/2006,43.683333,-79.766667
7/14/2008 03:20,brampton (canada),on,ca,other,180,3 minutes,Small single light the size of a small star moved at a moderate speed very high up then glowed very very brightly and dimmed quickly,8/12/2008,43.683333,-79.766667
7/14/2010 22:44,brampton (canada),on,ca,fireball,1,approx 1 sec,Noticed a blue fireball and cloud/chem trail in the sky,8/24/2010,43.683333,-79.766667
7/14/2010 23:18,regina (canada),sk,ca,flash,3600,1 hr,8 objects high up in the sky that flash white&#44 red&#44 and green lights,7/19/2010,50.45,-104.616667
7/14/2012 22:45,oakville (canada),on,ca,fireball,300,5 minutes,6-7 orange fireballs seen over Oakville&#44 ontario,8/5/2012,43.433333,-79.666667
